School,Source,Review,Unnamed: 3,Unnamed: 4,Unnamed: 5,Cleaned_Review,BERTopic_Label
NYU,Niche,"As a MBA candidate at NYU Stern, I'm deeply impressed by the program's blend of academic rigor and practical application. The faculty, industry leaders in their own right, provide invaluable insights, fostering a rich learning environment. The diversity among my peers enhances our discussions, offering varied perspectives on business challenges. Stern's location in NYC is ideal for networking and accessing career opportunities, which is crucial for a working professional like me. The flexibility of evening and weekend classes allows me to balance my professional and academic commitments effectively. Stern equips students with advanced business knowledge and fosters personal and professional growth, making it an exceptional choice for anyone aspiring to excel in the business world.",,,,candidate deeply impressed blend class rigor practical application faculty industry leader right provide invaluable insight fostering rich learn community diverse among classmate enhances discussion job varied challenge location ideal network accessing job job crucial working professional flexibility evening weekend class allows balance professional class commitment effectively equips advanced knowledge foster personal professional growth making exceptional choice anyone aspiring excel international,-1
NYU,Niche,"I appreciate its structured approach and global outlook. The division into six modules, each comprising intensive full-time week courses, provides a focused learning experience, delving deeper into analytics methodologies and their practical implementations.

The interactive teaching style remains a standout feature, fostering engaging discussions and collaborative activities that enhance comprehension beyond conventional classroom learning.

The emphasis on coding proficiency remains crucial, and I find myself consistently developing my skills in R, SQL, and Excel. These languages are proving to be indispensable tools in tackling complex analytical problems, and I'm excited to see how these skills continue to evolve throughout the program.

Overall, I am finding this program to be an enriching journey, combining theoretical knowledge with practical applications and fostering a collaborative learning environment that continues to shape my analytical skill set.",,,,structured approach international outlook division six module comprising intensive fulltime week class provides focused learn experience delving deeper analytics methodology practical implementation interactive teaching style remains standout feature fostering engaging discussion team activity enhance comprehension beyond conventional classroom learn emphasis coding proficiency remains crucial consistently developing skill r sql excel language proving indispensable tool tackling complex analytical problem excited see skill continue evolve throughout finding enriching journey combining theoretical knowledge practical application fostering team learn community continues shape analytical skill set,-1
NYU,Niche,"Stern is incredibly challenging but so incredibly rewarding. The opportunities available to students here are numerous, whether it be extracurricular or academic. The professors deeply care about what they are teaching, but not in a way that prioritizes their work—the pedagogy matters just as much, if not more. I feel incredibly lucky to be a part of a program that also emphasizes the importance of emotional intelligence and business ethics in the business practice.",,,,hard rewarding job available numerous whether extracurricular class professor deeply care teaching prioritizes workthe pedagogy matter lucky community emphasizes importance emotional intelligence ethic practice,-1
NYU,Niche,"Stern School of Business brings together the best faculty and student cohort because of its diversity, leading brand, and outstanding curriculum. The admissions and program lead handles the program with professionalism and provides an overall great experience.",,,,brings team faculty community diverse leading brand outstanding class admission lead handle professionalism provides experience,-1
NYU,Niche,Academics are great as there is a world-renowned set of staff. Professors have been recognized within their respective fields with some even having earned Nobel Prizes.,,,,class worldrenowned set staff professor recognized within respective field earned nobel prize,6
Columbia,GMAT Club,"Columbia does not just teach business; it immerses you in it. The professors here are not just academics; they're real-world professionals who bring their firsthand experiences into the classroom. This approach made the lessons much more relatable and practical. They were always available for advice and genuinely cared about our success, which made a huge difference in my education.

What stands out most to me, though, is the community at Columbia. My classmates came from all over the world, each bringing unique perspectives that enriched our discussions and widened my understanding of global business. These relationships turned into a powerful network that has supported me professionally and personally beyond graduation.

The curriculum is challenging but incredibly rewarding, blending traditional business education with the latest trends and ethical considerations. It prepared me not just to enter the business world but to lead in it with integrity and vision.",,,,teach immerses professor class theyre realworld professional bring firsthand experience classroom approach lesson relatable practical available advice genuinely cared success difference education stand though community classmate came international bringing unique enriched discussion widened understanding international relationship turned powerful network supported professionally personally beyond graduation class hard rewarding blending traditional education latest trend ethical consideration prepared enter international lead integrity vision,6
Columbia,GMAT Club,"I had a choice between HBS, Columbia and MIT. I chose Columbia for two reasons : one I wanted to be in Manhattan, the financial capital of the world and two HBS was going way over my budget. I had attended some programs at HBS earlier and I knew that while case method is very interactive and interesting but at the same time it leaves you yearning for some basic concepts and learning. Columbia was the right choice, it combined best of learning with humdrum of NYC. Location gives it solid advantage in terms of best of visitors who give you real insights in business and then you can really learn.
Another great thing at Columbia is the research that is being carried out. You will learn a lot!

Professors are solid and you will really love some the classes particularly on negotiations and operations.

All major banks and corporations are at the campus",,,,choice chose reason wanted manhattan finance capital international budget attended earlier knew case interactive interesting time leaf yearning basic concept learn right choice combined learn humdrum location solid advantage semester visitor real insight learn another research carried learn professor solid love class particularly negotiation operation major finance corporation location,0
Columbia,GMAT Club,"I went to Columbia to get hired at an MBB consulting firm, and that's ultimately what happened, so I can certainly say the school met my expectations and goals. A few random thoughts about the school from a recent graduate:

One thing I didn't appreciate about CBS is since the school is located literally in Manhattan, it's much more difficult (and orders of magnitude more expensive) to construct new buildings, so this issue ultimately gets a pass from me.

Kellogg and Fuqua seem to have a lock on the community rep, but I think that CBS should be included in that conversation. Even with the myriad distractions in NYC (more on that below), CBS students have an incredibly strong connection to each other and the school. If I wanted to fill up every night of the week with club and social events purely with CBSers, it'd be very easy to do. The generally held viewpoint that CBS is internally extremely competitive and cutthroat is completely false.

This is something that I've always emphasized to prospective students: more than anything, CBS is about choice. Between academics, clubs, social events, networking, coffee chats, internships (in school and summer), mentoring, and the general distractions of NYC, there's always something to pull you in a different direction. Some of my classmates held essentially full-time jobs in Connecticut, others had three kids in Long Island, and others could always be counted on to be in Watson (the library) when not in class. Some were club kids who were constantly jet-setting, and others were at every single on campus event. The really nice aspect of this is that you could be part of one of these groups one week and another the next - the fluidity and frequency of events were strengths. After the core curriculum, academics is literally a choose-your-own-adventure, with no majors or departmental requirements to fulfill. A caveat here: if you're the type of person who needs more hand-holding and structure to your MBA experience, you may feel more lost at CBS. Those with a strong sense of self-direction and motivation tend to be more successful.

Of the big three placements (consulting, finance, tech), CBS excels in two of them and performs reasonably well in tech - all the big firms are on campus and seems like half my friends are going to Amazon. If you're not going into one of the bigger industries, your career search will have to be much more self-driven.

From a consulting perspective, CBS is amazing. I'm speaking from a biased perspective, as I was on the board of the Management Consulting Association and gave 100+ cases to first years, but the MCA is well-recognized as one of the best MBA consulting clubs for a reason. I was exposed to easily over a dozen top consulting firms with minimal effort on my own part, and formed solid relationships with recruiters and alumni at virtually all of them. Second year students actively help prep and recruit first years, and the recruiting atmosphere is collegiate and encouraging without being overly competitive.",,,,hired mbb consulting job thats ultimately happened certainly goal random thought recent graduate didnt since located literally manhattan hard order magnitude expensive construct new building issue ultimately pas fuqua seem lock community rep included conversation myriad distraction strong connection wanted fill night week activity network activity purely cbsers itd easy generally held viewpoint internally hard cutthroat completely false emphasized prospective choice class activity network activity network coffee chat job summer mentoring general distraction there pull direction classmate held essentially fulltime job connecticut others three kid long island others counted watson library class activity kid constantly jetsetting others single location activity aspect community team week another next fluidity frequency activity strength core class class literally chooseyourownadventure major departmental requirement fulfill caveat type handholding structure experience may lost strong sense selfdirection motivation tend successful three placement consulting finance tech excels performs reasonably tech job location seems half classmate amazon bigger industry job search selfdriven consulting speaking biased board management consulting association 100 case mca wellrecognized consulting activity reason exposed easily dozen consulting job minimal hard community formed solid relationship recruiter network virtually actively prep job job atmosphere collegiate encouraging without overly hard,2
Columbia,GMAT Club,"I was happily impressed by the close-knit, collaborative, and supportive culture at Columbia Business School. The school's unparalleled location and opportunities across all industries makes it an obvious choice for those looking for and a fun and rewarding experience along with brand recognition and location. The alumni network is top-notch, and I never would have encountered the number of post-MBA opportunities I have without it. Columbia helped me achieve all of my post-MBA goals and I would not have been as happy or as satisfied at any other business school. Columbia Business School really is the best of all worlds!
",,,,happily impressed closeknit team support culture unparalleled location job across industry obvious choice fun rewarding experience along brand recognition location network topnotch never encountered number job without helped achieve goal happy satisfied international,-1
Columbia,GMAT Club,"Columbia Business School is an excellent choice, especially for those pursuing finance jobs in New York. There is a huge alumni network and the school places well at all the top investment banks and other finance roles. When it comes to finding other opportunities, though, people can have a very different experience. For example, in my year it seemed as if most of the people recruiting for consulting did not land jobs in that industry. People recruiting for other, less standard, career paths also had a more difficult time than they might have expected.

Academic experiences can vary greatly by class. I had a couple that I thought were a little useful but most were a waste of time. Overall, I think CBS does a good job of teaching the basics of accounting and corporate finance but don't expect to get much more than that.

CBS is good if you want to go to B school in NY and stay in the city after. Two years after graduation, most of my friends are still in the city. This is helpful to keep professional and personal relationships.",,,,choice pursuing finance job network location investment finance finance role finding job though experience seemed job consulting land job industry job less standard job path hard time might expected class experience vary greatly class couple thought useful waste time job teaching basic accounting corporate finance expect b stay location graduation classmate location helpful keep professional personal relationship,0
Columbia,GMAT Club,"Columbia offers the most dynamic global business, finance, and media and technology curricula. Columbia’s core curriculum could help you build a strong foundation in all areas of business, while the 200+ electives and 4,000+ graduate-level courses across Columbia University will allow you depth of understanding in your targeted areas.

You will have the opportunity to engage with NYC-based industries to learn how they function. Columbia's Master Classes and Immersion Seminars will help you experience your desired industry in the NYC ecosystem. Only Columbia will offer you the opportunity to learn from the stalwarts of your industry. Columbia does offer a microcosm of diversity like no other program.",,,,job dynamic international finance medium tech class core class build strong foundation location 200 elective 4000 graduatelevel class across allow depth understanding targeted location job engage nycbased industry learn function master class immersion seminar experience desired industry ecosystem job job learn stalwart industry job microcosm diverse,0
Columbia,GMAT Club,"Columbia Business School has a great MBA program if you want to either (i) leverage your career in finance, especially portfolio management; or (ii) want to land a job in NYC, in several industries, ranging from consulting to investment banking to start-ups.
It may seem a little bit cliche, but the school does a tremendous job to create a network of professionals in NYC. Also, being in NYC makes it super easy for speakers to go to class. And since most of the professors are not just academic professors but also practitioners, the content of classes are very up to date of what is in the marketplace.
On the negative side, I can mention the lack of classes in other areas other than finance, especially leadership. In later years the dean is increasing the focus on this particular area, but my feeling is that it is behind other schools such as HBS, Wharton, etc.",,,,either leverage job finance portfolio management ii land job several industry ranging consulting investment finance entrepreneurship may seem bit cliche tremendous job create network professional super easy speaker class since professor class professor practitioner content class date marketplace negative side mention lack class location finance leadership later dean increasing particular location feeling behind,0
Columbia,GMAT Club,"Anyone that is considering Columbia is also likely considering a bunch of great schools that have many of the same positives; namely access to a great network, excellent professors, smart classmates, professional opportunities, and (everyone's favorite) Grade Non-Disclosure. From what I can tell there are 2 things that make Columbia stand out: New York City and finance classes/opportunities. I chose Columbia because it was a top 10 school (I didn't think anything less was really worth the investment) and I wanted to live in NY (mainly for personal reasons).

However, after going I can say that I think there are a few other things that make Columbia awesome:
- A surprising level of community, especially for a ""city school."" Orientation is definitely weighted towards the community side of things with a dash of academic and professional things scattered throughout, I think this is to make sure we have that community despite nobody really living on campus (not a lot of on campus housing, usually only goes to international students and a small set of west coasters). Throughout the year there are weekly happy hours on campus that are typically preceded by CBS Matters where 1-2 people from your cluster (~70 students you have all your core classes with) present about their life and what is important to them. CBS Matters is definitely my favorite thing about Columbia. In addition to on campus happy hour on Thursdays there is Rugby Happy Hour on Wednesdays at a bar a few subway stops away. It is open to the whole school, not just the rugby team (although I would highly recommend joining the rugby team because it's awesome), and usually has equal or better attendance than school-sponsored happy hour.
- A ton of travelling. This is something I haven't done as much as many of my classmates, mainly because it can get really expensive/often eats into time I could be spending with my husband. However, there are TONS of opportunities to travel. In the summer before school starts a huge chunk of the school takes part in the ""pre-MBA World Tour"" which includes student-organized trips pretty much all over the world (I got to take part in the final leg in the Hamptons with about 200 classmates). Then over fall break every cluster organizes a trip, we went to the Dominican Republic (one of my clustermates is from there so he planned most of it) and during winter and spring break the school offers “Global Immersion” classes and study tours to a ton of different places (Israel, Japan, South Korea, India, and Argentina are usually offered) to tour companies and sights. I took a Global Immersion class in Madrid about the European Financial Crisis which included full days of speakers who experienced the crisis first hand and evenings seeing the city, eating a lot of great food, going out to clubs, and touring the soccer stadium.
- NYC. I really only thought about this from a personal perspective coming in but it is a helpful resource since every industry and almost every big company has offices in NY you can find time to meet with people from any industry or company you might be interested in without having to plan your whole day or week around it. I took an immersion seminar last year where every Friday we visited a different consulting firm (BCG, Deloitte, PwC/Strategy&, and 10eqs) and there were a bunch of others offered too (big data, luxury goods, innovation). There are also conferences hosted on or near campus almost every week (I went to the media, marketing and women in business conferences). I just don't see those kind of things being possible outside of NY.

There definitely are some downsides to Columbia as well...
- Business school is expensive and NYC is expensive, put them together and you end up paying a painful amount of money. You pay a premium for being in NY for sure, so if you aren't getting value out of that location then you can probably get a lot of the positives of Columbia somewhere cheaper.
- It is generally understood that our marketing professors aren’t very good. My core marketing class was painful and electives were generally taught by mediocre visiting professors – pretty disappointing when you see the industry legends teaching the finance courses.
- The facilities are...for lack of a better word...bad. It is small and below the standards I would expect from such a great school. Very few dining options and the library is pretty consistently overrun by undergrads.
Tough answering whether it is worth it right out of school (especially for me since I am still on the job hunt). I would say that if you have a good sense of what you want to get out of it and you focus on that it will be worth it (but since priorities vary so much person to person it is also very easy to get distracted).",,,,anyone considering likely considering bunch positive namely access network professor smart classmate professional job everyones favorite grade nondisclosure tell 2 stand location finance classesopportunities chose 10 didnt less worth investment wanted live mainly personal reason surprising level community location orientation weighted towards community side dash class professional scattered throughout sure community despite nobody living location location housing usually international set west coaster throughout weekly happy hour location typically preceded matter 12 cluster 70 core class present life important matter favorite addition location happy hour thursday rugby happy hour wednesday bar transportation stop away open whole rugby team although highly recommend joining rugby team usually equal better attendance schoolsponsored happy hour travelling havent done classmate mainly expensiveoften eats time spending husband job travel summer start chunk community premba international tour includes studentorganized trip pretty international got community final leg hampton 200 classmate fall break cluster organizes trip dominican republic clustermates planned winter spring break job international immersion class learn tour location israel japan south korea india argentina usually offered tour job sight international immersion class madrid european finance crisis included full day speaker experienced crisis hand evening seeing location eating food activity touring soccer stadium thought personal coming helpful resource since industry almost job office time industry job might without plan whole day week around immersion seminar last friday visited consulting job bcg deloitte pwcstrategy 10eqs bunch others offered data luxury innovation conference hosted location location almost week medium marketing woman conference see kind possible outside downside expensive expensive put team end paying painful amount money pay premium sure arent getting value location probably positive somewhere cheaper generally understood marketing professor arent core marketing class painful elective generally taught mediocre visiting professor pretty disappointing see industry legend teaching finance class facility arefor lack better wordbad standard expect dining option library pretty consistently overrun undergrad hard answering whether worth right since job hunt sense worth since priority vary easy distracted,2
Columbia,GMAT Club,"Definitely a top school with a rigorous course load meant to prepare you for business application and solid recruiting networks; however, there a lot to be said for up-and-coming b-schools who are quickly gaining a great alumni base and $$$ and trying to lure good candidates w/ scholarship and shiny new facilities and perks. Be prepared to trade off the NYC-location for slightly less than lackluster facilities and on campus dining/catering (understandable considering NYC is so expensive, but trust me, Uris is not what you would think a top-10 school would look like). Regardless of what the infrastructure is looking like now, the school probably trumps most other similarly ranking schools just based on location. At no other school (except Stern) are you able to network so quickly and closely with both alums and recruiter. Actually beneficial in-semester internships are also a huge plus which wouldn't be available at most schools.",,,,rigorous class load meant prepare application solid job network said upandcoming bschools quickly gaining network base trying lure candidate w scholarship shiny new facility perk prepared trade nyclocation slightly less lackluster facility location diningcatering understandable considering expensive trust uris top10 regardless infrastructure probably trump similarly ranking based location except network quickly closely alum recruiter actually beneficial insemester job plus wouldnt available,-1
Columbia,GMAT Club,"CBS is big on CBS. If you want to go here, you have to be very clear about why. The career resources are excellent, students and alumni are so happy to help, and just using the Columbia name can get you a call or coffee chat with anyone in the industry of your choice. The world is your oyster here. Take advantage of everything New York has to offer, and the huge (40,000+) alumni database.
The social life here is unparalleled. It's been three months and we've already gone to Cancun as a class, had a Gatsby themed Fall Ball and gotten together for dinners, potlucks, sushi and various other gatherings. Columbia's greatest strength is it's awesome, friendly people!

If you are not from a business or ""traditional"" background and are recruiting for banking or consulting, the first semester is EXTREMELY difficult and overwhelming. I would take online courses before school, especially in Excel (if you did not use it in your previous job) so you can feel like you are somewhat on par with your classmates. While CBS has grade non-disclosure, this means you want to fall somewhere in the middle to make sure you are in good academic standing. The ""curve"" makes this very difficult for people who are new to the rigorous core curriculum. Do your best to prepare before school; there simply isn't enough time when you start classes and recruiting to do it all.

Recruiting is extremely well run and CBS will walk you through the process. Join any professional club that is geared toward an industry of interest. They have incredible resources at your disposal. It may be hyper competitive, but everyone will get a job in the end - and a great one at that!
",,,,clear job resource network happy using name call coffee chat anyone industry choice international oyster advantage everything job 40000 network database network life unparalleled three month weve already gone cancun class gatsby themed fall ball gotten team dinner potluck sushi various gathering greatest strength friendly traditional background job finance consulting semester hard overwhelming online class excel use previous job somewhat par classmate grade nondisclosure mean fall somewhere middle sure class standing curve hard new rigorous core class prepare isnt enough time start class job job run walk process join professional activity geared toward industry interest resource disposal may hyper hard everyone job end,-1
Columbia,GMAT Club,"Although it has been only my first quarter, it already feels like it's been an eternity. In this time I've come to greatly appreciate my classmates, the faculty members, and the resources that are made available to all MBA students. The school does an incredible job of inducting new students into the school, and ensuring that they'll be accommodated an integrated well into the student body.

The Career Management Center takes charge within the first few weeks, and starts educating students in terms of the opportunities available comma and the work that needs to be done in order to get the internship that the students would like.

The professors and faculty members are extremely accommodating, knowledgeable and know their subject well. I was particularly surprised by their ability to integrate humour into classroom situations and to draw on the classroom experience to enrich the case or concept at hand.

The school's location is most definitely one of its key advantages. Just by being in New York City you get to experience so many different things, network with the decision-makers at firms, and hear from industry leaders and experts. I personally got a chance to spend an hour with the global managing director of McKinsey & Co, Mr. Dominic Barton.

Overall, I am extremely glad that I chose the school.",,,,although semster already eternity time greatly classmate faculty member resource available job inducting new ensuring theyll accommodated integrated size job management center charge within week start educating semester job available comma work done order job professor faculty member accommodating knowledgeable class particularly surprised ability integrate humour classroom situation draw classroom experience enrich case concept hand location key advantage location experience network decisionmakers job hear industry leader expert personally got chance spend hour international managing director mckinsey co mr dominic barton glad chose,-1
Columbia,GMAT Club,"Going to CBS and participating in the Value Investing Program was easily the best career and life decision I've ever made. I had heard a great deal about the program before I attended but it vastly exceeded my expectations. The quality of students, and even more importantly the faculty and adjunct faculty, cannot be overstated. I was learning directly from some the greatest investors of our generation and that would not have been possible at any other b-school. The opportunity to supplement your learning through internships at NYC hedge funds is huge - this was a key part of my and my fellow investing-oriented classmates education. If you know you want to work on the buyside or any investing-related role, there is no doubt in my mind that CBS is the best place for you.

Every hedge/mutual fund you can think of recruits or has recruited on campus. More importantly, due to CBS' extensive alumni network, you can make in-roads with any fund you want and get in front of them - the rest is up to you. The opportunity is there if you are willing to do the work and put in the time and effort.
",,,,participating value investing easily job life decision ever heard deal attended vastly exceeded quality importantly faculty adjunct faculty cannot overstated learn directly greatest investor generation possible bschool job supplement learn job hedge fund key community fellow investingoriented classmate education work buyside investingrelated role doubt mind location hedgemutual fund job recruited location importantly due extensive network inroad fund front rest job work put time hard,0
Columbia,GMAT Club,"My CBS MBA enabled me to make a career switch into consulting and eventually to start my own (successful) business. Neither would have been possible without the skills, network and confidence the school allowed me to develop.

I was a J-term student: a path I choose primarily because, although I'm American, I had spent nearly all of my adult life out of the US and wanted to be part of a more international community. For a US school, I would say that Columbia ranks at the top f international experience / outlook. (The J-term was about 50% international). I live in London now, and there is a great group of alumni here as well.

It is true that Columbia is most known for its strength is in finance - an area in which I held little interest. That said, I took some great classes in subjects across the board. The ability to choose electives in other programs at Columbia University also provided a unique opportunity to enhance the traditional b-school curriculum with classes in other academic programs that are also among the top rated, both in the US and globally. (The School of Journalism, Teachers College, etc).

Culture-wise, even with such a high contingent of international students, I did find the experience to be quite ""American"" (for lack of a better term). Not necessarily a bad thing, it was just a little adjustment for me to go from chateau champagne parties at INSEAD (where I worked previously) to college-grade beer in student halls at Columbia.

We passed grade non-disclosure the year I was there, and I found the community to be very supportive and, with a few exceptions (there's always one), not overly competitive.

I left the program with lifelong friendships and a business network upon which I draw regularly. Classmates have become both clients and customers, as well as open sounding-boards as we work to explore more business opportunities.",,,,enabled job switch consulting eventually start successful neither possible without skill network confidence allowed develop jterm path choose primarily although american spent nearly adult life u wanted community international community u rank f international experience outlook jterm 50 international live london team network true known strength finance location held interest said class class across board ability choose elective provided unique job enhance traditional bschool class class class among rated u globally journalism professor college culturewise high contingent international experience quite american lack better semester necessarily poor adjustment chateau champagne party insead worked previously collegegrade beer hall passed grade nondisclosure found community support exception there overly hard left lifelong friendship network upon draw regularly classmate become client customer open soundingboards work explore job,0
Columbia,GMAT Club,"My first suggestion would be to evaluate schools based on what current students say. Talking to people is the best way to figure out if the school is a good fit for you. There are a lot of stereotypes about schools online that get perpetuated by people who know the stereotype but don't actually know the school.

I had a truly wonderful experience at Columbia. It is a larger school so allows you to be a part of a diverse group with a lot of different backgrounds and a part of an alumni network that is that much larger. It was amazing to meet people from all over the world and with such varied experiences and backgrounds. As large as the student body is, it is still tight-knit and feels much more manageable given the cluster system and the way that you get to meet people through clubs, activities, and recruiting.

One thing that I was nervous about due to stereotypes I read before school was the culture. The stuff I read (and am hoping still doesn't get put out there) could not have been more wrong. I couldn't believe how supportive my classmates and learning teammates were in their willingness to help me both academically and in terms of my career. The community is incredibly strong. Nearly everyone who is there wants to be there and wants to take advantage of the two years. I don't think being in NYC worked against that. It just meant we had more options available to us for our outside of school activities.

In terms of the NYC location, I would say the only negative is that it is really expensive. B School is already expensive and the money you're going to spend on rent/activities/meals/subway will be that much more in NYC. I would say that there also are so many trips/events that happen at school so there is a bit of pressure to spend money if you want to feel like you're fully involved in the community. While this isn't necessarily the way everyone feels, I would point out that some of my friends felt that way. This is especially true in second year as there is a lot more time to travel and you often find yourself on trips with 70+ classmates.

Other than the cost, I couldn't think of a better location to go to business school especially if you're looking to stay on the east coast after school. Because of the NYC location, a lot of our professors are business professionals as well as professors. Not only does this give a unique perspective to what we're learning, but I also had many professors who said they wanted to help people in the class find jobs and were successful in setting classmates up with opportunities. Classes can also get more real-world perspective through projects/internships. I had friends in a venture capital class where each student was given a VC internship for the semester; that sort of experience can't happen everywhere! In addition, there are always business leaders passing through New York, so the companies and the leaders that come to school are just fantastic. I would also add that took advantage of the small business consulting program which gave me really great experience that I leveraged as I made my career switch.

I found the academics at CBS to average, some classes were great, some were just ok. I was so thankful for grade non-disclosure which was something that I didn't originally consider when looking at Bschools. Not only does it help just get rid of that extra layer of stress, but it really makes people that much more willing to help, there is no competition at all.

I really can't say enough about my experience there, I left with lifelong relationships and having secured a job with a company that I had pinpointed before even starting b-school.",,,,suggestion evaluate based current talking figure fit stereotype online perpetuated stereotype actually truly wonderful experience larger allows community diverse team background community network larger international varied experience background large size tightknit manageable given cluster system activity activity job nervous due stereotype read culture stuff read hoping doesnt put wrong couldnt support classmate learn teammate willingness academically semester job community strong nearly everyone advantage worked meant option available u outside activity semester location negative expensive b already expensive money spend rentactivitiesmealssubway tripsevents happen bit pressure spend money fully involved community isnt necessarily everyone point classmate felt true time travel often trip 70 classmate cost couldnt better location stay east coast location professor professional professor unique learn professor said wanted class job successful setting classmate job class realworld projectsinternships classmate venture capital class given vc job semester sort experience cant happen everywhere addition leader passing job leader add advantage consulting experience leveraged job switch found class average class ok thankful grade nondisclosure didnt originally consider bschools rid extra layer stress competition cant enough experience left lifelong relationship secured job job pinpointed starting bschool,2
Columbia,GMAT Club,"CBS is a great program, with amazing faculty, career opportunities and speaker series. CBS is what you expect, it's THE school in Manhattan, which means you have a revolving door of world class speakers / leaders as well as job opportunities that are simply impossible to get if you're not in NYC.

What it's not. It's not a community school. Don't get me wrong, a great sense of community but when you compare it to other programs, as i've done with friends at other schools, it simply can't match the cohesiveness of community. Why? two major reason, 1) the facilities are simply too small, too dated, too spread out, too inadequate and 2) it's NYC, people have limitless options for things to do, so getting the class together is simply tough.

The professors are genuinely awesome. They care, they're working hard for you, they make time for you and they understand that business school is a hybrid product - class work, recruiting, social, networking, etc.

The curriculum is strong and getting stronger though the best classes are tough to get and the schedule for some reason leans heavy on MW class (perhaps due to student interest)

You have to understand a few things about CBS... it's a business... it's a business school. I get a feeling / vibe / inkling that the office of student affairs really doesn't give two craps about the students once we are here. They are in the business of placing you in jobs, getting you good course work, building a world class network. This is not the bschool program that is going to hold your hand or tell you you're special. Some people love this, some hate it, I think it's fair though I don't really appreciate it (esp. with a $200k sticker price). In short, this program will get you wherever you want to go career wise and the NYC benefit is true and tangible but it comes at a slight cost to community and facilities that are simply... how do i put this... simply unacceptable.",,,,faculty job job speaker series expect manhattan mean revolving door international class speaker leader job job impossible community wrong sense community compare done classmate cant match cohesiveness community major reason 1 facility dated spread inadequate 2 limitless option getting class team hard professor genuinely care theyre working hard time understand hybrid product class work job network network class strong getting stronger though class hard schedule reason lean heavy mw class perhaps due interest understand feeling vibe inkling office affair doesnt crap placing job getting class work building international class network bschool hold hand tell special love hate fair though esp 200k sticker price short wherever job wise benefit true tangible slight cost community facility put unacceptable,1
Columbia,GMAT Club,"On the career front the program at CBS is well designed and I would highly recommend it to anybody interested in Finance and Consulting. The major consulting companies all recruit on campus and the alumni base in finance is incredibly active. Many students have internships during the school year because there are no classes on Fridays. Getting that chance to work for a hedge fund during class can be the difference for many in getting the job they want at graduation. The school is also strengthening the tech/entrepreneurship offerings with a new startup lab. The venture market is New York is growing rapidly and many students start a business with their classmates before reaching graduation.

On the social front the school is very active. The cluster system gives a core group of students you will know well and they travel together, go drinking together and take classes together. The city has more opportunities than you can possibly take advantage of with your limited time. Despite many students having already lived in NYC they still are very active in the school's social scene. The reputation of people scattering after classes is unfounded.

The Core curriculum is not difficult but provides a good foundation and gives the clusters a great chance to bond in their first semester. The electives have a broad selection and the Value Investing Program is unmatched at any other school for access to hedge funds and real world applicability.

All the major banks, consulting firms and large mutual funds recruit on campus. Hundreds of other smaller companies post to the school's job board but non-traditional career paths (healthcare and retail in particular) need to spend a good amount of time networking on their own to find opportunities.",,,,job front designed highly recommend anybody finance consulting major consulting job job location network base finance active job class friday getting chance work hedge fund class difference getting job graduation strengthening techentrepreneurship job new entrepreneurship lab venture market growing rapidly start classmate reaching graduation network front active cluster system core team travel team drinking team class team location job possibly advantage limited time despite already lived active network scene reputation scattering class unfounded core class hard provides foundation cluster chance bond semester elective broad selection value investing unmatched access hedge fund real international applicability major finance consulting job large mutual fund job location hundred smaller job post job board nontraditional job path healthcare retail particular spend amount time network job,0
Columbia,Niche,"great but can be better, very diluted cohort, people come in from various backgrounds but lack that intellectual hunger you find in undergrad, conversations in the clusters are very shallow",,,,better diluted community various background lack intellectual hunger undergrad conversation cluster shallow,-1
